properties{
  y = 48,
  width = 8,
  height = 16,
  pattern = "56_2",
}

tile{
  layer = 1,
  x = 72,
  y = 128,
  width = 8,
  height = 32,
  pattern = "63",
}

tile{
  layer = 1,
  x = 64,
  y = 64,
  width = 16,
  height = 64,
  pattern = "wall_top",
}

tile{
  layer = 1,
  x = 80,
  y = 128,
  width = 16,
  height = 32,
  pattern = "64",
}

tile{
  layer = 1,
  x = 208,
  y = 80,
  width = 16,
  height = 96,
  pattern = "79",
}

tile{
  layer = 1,
  x = 224,
  y = 160,
  width = 144,
  height = 16,
  pattern = "79",
}

tile{
  layer = 1,
  x = 352,
  y = 64,
  width = 16,
  height = 96,
  pattern = "79",
}

tile{
  layer = 1,
  x = 160,
  y = 64,
  width = 64,
  height = 16,
  pattern = "79",
}

tile{
  layer = 1,
  x = 352,
  y = 32,
  width = 16,
  height = 32,
  pattern = "wall_2",
}

tile{
  layer = 1,
  x = 224,
  y = 64,
  width = 32,
  height = 64,
  pattern = "wall_1",
}

tile{
  layer = 1,
  x = 320,
  y = 64,
  width = 32,
  height = 64,
  pattern = "wall_3",
}

tile{
  layer = 1,
  x = 368,
  y = 64,
  width = 32,
  height = 112,
  pattern = "wall_1",
}

tile{
  layer = 1,
  x = 256,
  y = 128,
  width = 64,
  height = 32,
  pattern = "wall_2",
}

tile{
  layer = 1,
  x = 208,
  y = 176,
  width = 160,
  height = 32,
  pattern = "wall_4",
}

tile{
  layer = 1,
  x = 224,
  y = 32,
  width = 32,
  height = 32,
  pattern = "wall_5",
}

tile{
  layer = 1,
  x = 320,
  y = 32,
  width = 32,
  height = 32,
  pattern = "wall_6",
}

tile{
  layer = 1,
  x = 368,
  y = 32,
  width = 32,
  height = 32,
  pattern = "wall_5",
}

tile{
  layer = 1,
  x = 176,
  y = 80,
  width = 32,
  height = 32,
  pattern = "wall_11",
}

tile{
  layer = 1,
  x = 224,
  y = 128,
  width = 32,
  height = 32,
  pattern = "wall_9",
}

tile{
  layer = 1,
  x = 320,
  y = 128,
  width = 32,
  height = 32,
  pattern = "wall_10",
}

tile{
  layer = 1,
  x = 176,
  y = 176,
  width = 32,
  height = 32,
  pattern = "wall_7",
}

tile{
  layer = 1,
  x = 368,
  y = 176,
  width = 32,
  height = 32,
  pattern = "wall_8",
}

tile{
  layer = 1,
  x = 128,
  y = 64,
  width = 32,
  height = 16,
  pattern = "71_2",
}

tile{
  layer = 1,
  x = 136,
  y = 48,
  width = 16,
  height = 16,
  pattern = "55_2",
}

wall{
  layer = 1,
  x = 176,
  y = 112,
  width = 32,
  height = 16,
  stops_hero = true,
  stops_npcs = true,
  stops_enemies = true,
  stops_blocks = true,
  stops_projectiles = true,
}

wall{
  layer = 1,
  x = 176,
  y = 144,
  width = 32,
  height = 16,
  stops_hero = true,
  stops_npcs = true,
  stops_enemies = true,
  stops_blocks = true,
  stops_projectiles = true,
}

dynamic_tile{
  name = "invisible",
  layer = 1,
  x = 192,
  y = 128,
  width = 16,
  height = 16,
  pattern = "81",
}

